date,origin,destiny,altitude_destiny_mbsl,distance_km,unit_type,charge_tons,weather,driver_experience_years,theorical_time_arrival_hs,real_time_hs,liters_consumed_100km,critical_delay,delay_hs,cost_delay_usd,predicted_time_hs,error_abs_hs
2023-05-27 07:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,34.17,rain,2,1.37,9.27,58.27,1,7.8999999999999995,3949.9999999999995,6.711225401125959,2.5587745988740407
2023-01-19 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,29.87,rain,11,2.84,5.88,69.91,1,3.04,1520.0,7.826263624127061,1.9462636241270612
2023-12-04 22:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,28.06,clear,20,4.79,6.22,67.54,1,1.4299999999999997,714.9999999999999,5.811808414541444,0.40819158545855583
2023-10-08 17:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,32.84,white wind,17,3.4,5.51,57.52,1,2.11,1055.0,8.03367868512607,2.52367868512607
2023-01-16 01:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,31.45,clear,4,4.86,4.9,69.87,0,0.040000000000000036,20.000000000000018,5.7967844675074875,0.8967844675074872
2023-03-11 12:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,39.29,white wind,3,3.5,8.21,61.13,1,4.710000000000001,2355.0000000000005,7.318684729046248,0.8913152709537533
2023-07-13 17:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,34.02,clear,17,1.37,1.75,58.18,0,0.3799999999999999,189.99999999999994,2.4958397586597347,0.7458397586597347
2023-08-15 15:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,31.11,clear,3,5.71,7.28,70.78,1,1.5700000000000003,785.0000000000001,6.736266152141989,0.5437338478580109
2023-08-22 05:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,30.39,white wind,9,7.68,14.14,68.52,1,6.460000000000001,3230.0000000000005,13.05131586046383,1.08868413953617
2023-10-07 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,22.7,rain,4,2.97,9.27,63.27,1,6.299999999999999,3149.9999999999995,8.07481672932214,1.195183270677859
2023-04-19 18:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,44.46,clear,6,1.44,1.97,64.02,0,0.53,265.0,2.504515870809726,0.5345158708097262
2023-10-15 07:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,36.08,snow,8,5.84,7.86,74.26,1,2.0200000000000005,1010.0000000000002,10.301744091645368,2.4417440916453677
2023-09-29 13:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,35.79,clear,16,5.84,6.36,74.05,0,0.5200000000000005,260.0000000000002,6.698680953612898,0.3386809536128981
2023-09-16 07:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,27.21,clear,3,6.28,8.06,66.95,1,1.7800000000000002,890.0000000000001,7.221552140235586,0.8384478597644147
2023-11-12 12:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,37.27,clear,2,4.99,5.42,73.88,0,0.4299999999999997,214.99999999999986,5.727823342963863,0.3078233429638635
2023-03-06 06:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,31.41,clear,11,4.86,5.96,69.85,0,1.0999999999999996,549.9999999999998,5.792082719989105,0.16791728001089457
2023-06-23 07:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,44.4,clear,7,1.43,2.77,63.99,1,1.34,670.0,2.453248221341574,0.3167517786584262
2023-03-24 03:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,21.98,clear,18,2.74,4.45,64.39,1,1.71,855.0,3.830934037311451,0.6190659626885493
2023-10-07 11:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,42.38,clear,6,5.12,5.35,77.4,0,0.22999999999999954,114.99999999999977,6.120541180497227,0.7705411804972275
2023-04-30 07:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,36.83,white wind,5,16.42,20.69,73.58,1,4.27,2135.0,21.011560947802813,0.3215609478028121
2023-02-17 04:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,40.71,clear,12,5.97,7.4,77.5,1,1.4300000000000006,715.0000000000003,6.960723696008191,0.43927630399180906
2023-06-12 01:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,22.41,clear,9,5.49,6.12,64.69,0,0.6299999999999999,314.99999999999994,6.4626865493775645,0.3426865493775644
2023-04-21 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,37.05,clear,5,2.93,2.99,74.93,0,0.06000000000000005,30.00000000000003,3.8933225173089463,0.9033225173089461
2023-08-30 10:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,43.03,clear,18,5.13,5.46,77.85,0,0.33000000000000007,165.00000000000003,6.146332642672966,0.6863326426729657
2023-10-18 11:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,20.37,snow,4,5.44,11.26,63.26,1,5.819999999999999,2909.9999999999995,9.732589127218883,1.5274108727811164
2023-07-07 05:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,42.77,clear,17,6.03,7.94,78.94,1,1.9100000000000001,955.0000000000001,7.135356474013945,0.8046435259860552
2023-11-20 19:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,32.88,rain,3,1.36,7.89,57.55,1,6.529999999999999,3264.9999999999995,6.220620614209955,1.6693793857900445
2023-01-14 19:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,32.64,clear,20,6.44,8.17,70.69,1,1.7299999999999995,864.9999999999998,7.363534063170764,0.8064659368292357
2023-02-18 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,35.73,clear,19,3.15,3.36,72.16,0,0.20999999999999996,104.99999999999999,4.094553137470125,0.7345531374701255
2023-10-15 00:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,21.22,clear,12,4.64,5.94,62.83,1,1.3000000000000007,650.0000000000003,5.713020376605916,0.22697962339408395
2023-05-25 23:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,33.92,clear,9,6.48,7.83,71.57,1,1.3499999999999996,674.9999999999998,7.411356306643222,0.41864369335677765
2023-08-15 01:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,38.7,clear,4,5.03,6.63,74.87,1,1.5999999999999996,799.9999999999998,6.1238682401502365,0.5061317598497634
2023-03-26 06:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,40.85,clear,1,3.23,3.32,75.66,0,0.08999999999999986,44.99999999999993,4.2260378911902565,0.9060378911902567
2023-01-23 08:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,43.5,clear,6,6.05,6.96,79.45,0,0.9100000000000001,455.00000000000006,6.969544596203145,0.009544596203144629
2023-10-31 09:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,35.59,clear,14,3.15,3.84,72.07,0,0.69,345.0,4.070775876288116,0.23077587628811624
2023-01-07 04:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,24.24,clear,11,4.71,5.93,64.91,1,1.2199999999999998,609.9999999999999,5.680139931725385,0.24986006827461438
2023-11-12 18:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,43.99,rain,13,6.07,13.46,79.79,1,7.390000000000001,3695.0000000000005,11.094220048573618,2.365779951426383
2023-07-03 02:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,24.01,clear,2,5.53,6.96,65.81,1,1.4299999999999997,714.9999999999999,6.588710446340348,0.3712895536596523
2023-12-07 19:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,22.37,white wind,19,6.86,12.99,64.66,1,6.13,3065.0,12.137445309956828,0.8525546900431724
2023-04-07 21:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,37.95,clear,14,5.01,5.34,74.35,0,0.33000000000000007,165.00000000000003,5.932500654308921,0.5925006543089211
2023-07-06 11:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,42.32,clear,4,5.12,6.55,77.36,1,1.4299999999999997,714.9999999999999,6.148097959911581,0.40190204008841857
2023-10-16 06:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,41.02,clear,14,2.99,3.13,77.71,0,0.13999999999999968,69.99999999999984,3.8947699421516035,0.7647699421516037
2023-01-02 06:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,40.8,clear,2,5.98,7.68,77.56,1,1.6999999999999993,849.9999999999997,6.981328893942265,0.6986711060577351
2023-07-07 11:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,41.9,clear,13,1.42,2.11,62.59,0,0.69,345.0,2.2966724022780807,0.1866724022780808
2023-02-04 08:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,26.34,clear,11,1.32,2.93,53.89,1,1.61,805.0,2.4658062326781804,0.4641937673218197
2023-12-10 08:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,22.51,clear,3,4.67,5.49,63.72,0,0.8200000000000003,410.0000000000001,5.685056149351311,0.195056149351311
2023-09-28 01:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,29.12,clear,1,6.34,7.34,68.27,0,1.0,500.0,7.195797809918259,0.1442021900817405
2023-07-16 16:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,27.16,clear,5,6.28,7.55,66.92,1,1.2699999999999996,634.9999999999998,7.206296938918452,0.34370306108154747
2023-03-31 12:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,21.93,rain,15,2.96,5.81,62.74,1,2.8499999999999996,1424.9999999999998,7.830692955549777,2.0206929555497775
2023-12-10 11:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,34.43,clear,20,1.37,2.51,58.41,0,1.1399999999999997,569.9999999999999,2.3280852085822192,0.18191479141778055
2023-07-07 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,25.53,rain,10,2.78,6.64,66.87,1,3.86,1930.0,8.026647974507117,1.3866479745071176
2023-07-31 00:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,28.77,clear,11,6.33,7.81,68.03,1,1.4799999999999995,739.9999999999998,7.3695586461286675,0.4404413538713321
2023-03-25 01:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,24.57,clear,20,4.71,4.93,65.14,0,0.21999999999999975,109.99999999999987,5.43300876852337,0.5030087685233706
2023-02-17 15:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,35.4,clear,16,4.95,6.42,72.59,1,1.4699999999999998,734.9999999999999,6.0369068315505015,0.3830931684494985
2023-06-16 16:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,29.2,clear,3,6.34,6.99,68.32,0,0.6500000000000004,325.00000000000017,7.226055987316398,0.23605598731639788
2023-11-24 06:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,23.48,clear,2,2.76,2.84,65.44,0,0.08000000000000007,40.000000000000036,3.7878117718740207,0.9478117718740209
2023-01-13 01:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,35.49,clear,15,5.83,6.97,73.84,0,1.1399999999999997,569.9999999999999,6.8716788369714115,0.09832116302858829
2023-07-26 11:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,24.29,clear,9,5.54,7.35,66.0,1,1.8099999999999996,904.9999999999998,6.676606264896249,0.6733937351037502
2023-10-03 04:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,25.34,white wind,5,13.91,21.88,66.74,1,7.969999999999999,3984.9999999999995,19.593209665721226,2.2867903342787734
2023-04-19 16:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,32.3,white wind,11,16.08,22.64,70.46,1,6.560000000000002,3280.000000000001,21.234462810228024,1.4055371897719766
2023-08-14 18:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,24.15,clear,2,2.77,4.5,65.91,1,1.73,865.0,3.840327060259353,0.6596729397406471
2023-12-02 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,37.95,clear,15,2.95,3.37,75.56,0,0.41999999999999993,209.99999999999997,3.9085549685620267,0.5385549685620266
2023-05-13 14:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,20.21,clear,8,2.72,4.54,63.15,1,1.8199999999999998,909.9999999999999,3.633158801393087,0.9068411986069131
2023-09-12 08:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,26.42,clear,11,1.32,1.91,53.93,0,0.5899999999999999,294.99999999999994,2.383537876347271,0.4735378763472713
2023-05-15 12:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,44.21,rain,12,3.28,7.41,77.95,1,4.130000000000001,2065.0000000000005,8.134804497076125,0.7248044970761249
2023-12-20 03:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,23.52,clear,7,2.98,4.87,63.83,1,1.8900000000000001,945.0000000000001,4.051741851102195,0.8182581488978053
2023-08-13 05:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,20.12,clear,2,1.28,3.2,50.41,1,1.9200000000000002,960.0000000000001,2.411076491032661,0.788923508967339
2023-10-11 05:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,32.29,clear,16,6.43,7.27,70.45,0,0.8399999999999999,419.99999999999994,7.358512244560659,0.08851224456065943
2023-05-05 07:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,36.21,clear,14,5.85,6.91,74.35,0,1.0600000000000005,530.0000000000002,6.795731041558274,0.11426895844172602
2023-06-10 14:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,38.73,clear,1,2.96,3.13,76.11,0,0.16999999999999993,84.99999999999997,3.8715892030551338,0.7415892030551339
2023-12-08 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,27.64,clear,11,3.04,4.64,66.64,1,1.5999999999999996,799.9999999999998,4.079172265615636,0.5608277343843637
2023-01-17 09:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,22.45,clear,18,2.75,3.72,64.72,0,0.9700000000000002,485.0000000000001,3.753118406052555,0.03311840605255467
2023-10-28 23:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,29.27,clear,9,4.81,6.61,68.37,1,1.8000000000000007,900.0000000000003,5.826706042231804,0.7832939577681959
2023-05-21 22:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,32.43,clear,2,4.88,5.23,70.55,0,0.35000000000000053,175.00000000000026,6.027130695586353,0.7971306955863522
2023-07-01 09:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,37.18,clear,7,4.99,6.18,73.82,0,1.1899999999999995,594.9999999999998,5.968488520666753,0.21151147933324665
2023-04-12 02:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,44.77,clear,13,5.18,5.37,79.05,0,0.1900000000000004,95.0000000000002,6.041782157153447,0.671782157153447
2023-12-27 14:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,36.96,clear,11,1.38,2.05,59.83,0,0.6699999999999999,334.99999999999994,2.30794468403633,0.25794468403633
2023-04-19 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,37.06,rain,3,3.17,7.11,73.07,1,3.9400000000000004,1970.0000000000002,8.019798062948485,0.909798062948485
2023-11-02 20:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,39.87,clear,1,6.66,8.15,75.67,1,1.4900000000000002,745.0000000000001,7.60796040813251,0.5420395918674901
2023-09-30 10:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,36.86,clear,2,2.93,3.47,74.8,0,0.54,270.0,3.932022513105966,0.46202251310596587
2023-01-25 15:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,29.18,clear,1,6.34,6.82,68.31,0,0.4800000000000004,240.00000000000023,7.21150163284155,0.3915016328415497
2023-12-10 05:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,32.06,clear,15,6.42,7.36,70.29,0,0.9400000000000004,470.00000000000017,7.396081102570898,0.036081102570897805
2023-01-31 23:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,27.02,clear,18,2.8,2.84,67.91,0,0.040000000000000036,20.000000000000018,3.845762430725835,1.0057624307258353
2023-06-05 09:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,28.5,rain,14,4.8,9.01,67.84,1,4.21,2105.0,9.658181522989086,0.6481815229890859
2023-03-17 04:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,25.21,clear,11,2.78,3.41,66.65,0,0.6300000000000003,315.00000000000017,3.683026468605849,0.273026468605849
2023-04-16 09:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,32.31,clear,12,4.88,5.58,70.47,0,0.7000000000000002,350.0000000000001,5.796805276188482,0.21680527618848178
2023-03-03 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,34.33,rain,3,6.49,9.69,71.86,1,3.1999999999999993,1599.9999999999995,11.207760977130054,1.5177609771300542
2023-08-17 18:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,32.17,clear,5,5.74,7.24,71.52,1,1.5,750.0,6.797745562979034,0.44225443702096623
2023-02-27 10:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,23.27,rain,18,1.3,9.19,52.17,1,7.89,3945.0,7.235195083646248,1.9548049163537513
2023-06-10 00:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,43.86,clear,3,6.79,8.35,78.42,1,1.5599999999999996,779.9999999999998,7.801647682735614,0.5483523172643858
2023-04-15 18:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,44.2,clear,17,6.07,7.55,79.94,1,1.4799999999999995,739.9999999999998,7.274498492682535,0.2755015073174647
2023-12-09 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,39.32,rain,14,5.93,11.87,76.52,1,5.9399999999999995,2969.9999999999995,11.417042578518117,0.4529574214818819
2023-11-29 07:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,29.4,rain,3,5.67,13.09,69.58,1,7.42,3710.0,10.745217823580244,2.3447821764197556
2023-10-15 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,22.03,clear,13,5.48,5.85,64.42,0,0.3699999999999992,184.9999999999996,6.537011059777117,0.6870110597771175
2023-01-10 05:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,37.61,clear,16,5.0,6.92,74.12,1,1.92,960.0,5.927517081042535,0.9924829189574647
2023-05-18 06:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,26.51,clear,18,5.59,6.63,67.56,0,1.04,520.0,6.615165344341679,0.014834655658320983
2023-09-17 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,28.04,clear,20,2.82,3.8,68.63,0,0.98,490.0,3.8128285756160416,0.012828575616041782
2023-10-21 05:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,38.28,clear,18,1.39,1.55,60.57,0,0.16000000000000014,80.00000000000007,2.1576321363078415,0.6076321363078414
2023-03-03 10:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,41.64,clear,5,1.42,3.37,62.45,1,1.9500000000000002,975.0000000000001,2.438128616115457,0.9318713838845429
2023-08-25 18:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,42.11,clear,13,6.01,6.83,78.48,0,0.8200000000000003,410.0000000000001,6.850653467626274,0.020653467626273958
2023-10-20 19:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,41.9,clear,20,6.01,7.22,78.33,1,1.21,605.0,6.941765063492729,0.27823493650727116
2023-03-16 21:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,34.17,clear,12,5.79,6.48,72.92,0,0.6900000000000004,345.00000000000017,6.789904459637738,0.30990445963773716
2023-06-20 14:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,32.53,clear,12,6.44,8.27,70.62,1,1.8299999999999992,914.9999999999995,7.4067421621183795,0.86325783788162
2023-10-05 18:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,35.16,clear,13,1.37,1.82,58.82,0,0.44999999999999996,224.99999999999997,2.413827481347993,0.5938274813479929
2023-08-12 22:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,33.78,clear,19,6.47,7.38,71.48,0,0.9100000000000001,455.00000000000006,7.428518001718755,0.04851800171875542
2023-10-09 14:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,25.21,rain,1,2.78,9.07,66.65,1,6.290000000000001,3145.0000000000005,8.011446929512873,1.058553070487127
2023-06-14 20:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,36.51,clear,9,6.56,6.79,73.36,0,0.23000000000000043,115.00000000000021,7.4907157929625185,0.7007157929625185
2023-08-14 03:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,36.43,clear,3,2.93,3.79,74.5,0,0.8599999999999999,429.99999999999994,4.094313934893834,0.30431393489383396
2023-05-15 01:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,25.61,rain,20,1.31,8.15,53.48,1,6.84,3420.0,6.660080712905565,1.4899192870944358
2023-02-11 18:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,31.96,clear,17,6.42,7.56,70.22,0,1.1399999999999997,569.9999999999999,7.36078272012149,0.19921727987850968
2023-08-01 21:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,41.08,rain,13,1.41,6.68,62.13,1,5.27,2635.0,6.432910220359314,0.24708977964068612
2023-10-26 19:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,42.26,clear,10,3.01,4.49,78.58,1,1.4800000000000004,740.0000000000002,3.9631023322242678,0.5268976677757324
