date,origin,destiny,altitude_destiny_mbsl,distance_km,unit_type,charge_tons,weather,driver_experience_years,theorical_time_arrival_hs,real_time_hs,liters_consumed_100km,critical_delay
2023-03-04 00:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,30.11,clear,19,4.83,5.96,68.95,0
2023-10-23 10:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,27.67,clear,3,4.78,6.16,67.27,1
2023-02-04 06:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,30.59,clear,6,4.84,6.42,69.28,1
2023-02-28 14:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,36.68,rain,19,3.16,6.61,72.81,1
2023-08-10 17:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,36.98,rain,9,3.17,11.13,73.01,1
2023-08-24 14:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,33.86,clear,13,6.48,7.68,71.53,0
2023-10-24 16:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,37.22,snow,2,1.39,6.78,59.97,1
2023-04-14 14:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,26.0,clear,6,5.58,6.43,67.2,0
2023-07-12 22:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,33.33,white wind,8,16.15,21.62,71.17,1
2023-04-04 14:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,38.27,white wind,12,3.48,7.4,60.56,1
2023-05-24 10:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,32.12,clear,18,1.35,2.23,57.12,0
2023-08-07 05:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,25.41,clear,6,3.01,4.97,65.12,1
2023-05-25 05:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,23.65,clear,16,5.52,6.94,65.56,1
2023-11-11 20:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,29.92,clear,8,4.83,5.0,68.82,0
2023-04-20 03:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,22.69,clear,16,6.16,6.54,63.84,0
2023-08-04 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,26.21,clear,15,3.02,3.21,65.66,0
2023-09-09 18:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,20.23,clear,5,1.28,2.46,50.47,0
2023-05-04 13:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,35.67,clear,9,5.83,6.52,73.97,0
2023-07-03 11:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,33.11,clear,8,1.36,2.58,57.67,1
2023-09-27 06:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,40.97,clear,16,2.99,3.52,77.68,0
2023-01-27 21:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,38.24,clear,5,6.61,7.09,74.55,0
2023-12-04 16:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,21.76,clear,15,2.96,3.23,62.63,0
2023-04-12 08:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,20.74,clear,20,4.63,5.01,62.5,0
2023-08-22 09:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,32.14,white wind,14,7.17,11.73,71.5,1
2023-07-26 11:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,39.37,clear,20,5.93,6.12,76.56,0
2023-07-31 19:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,41.04,rain,5,5.08,9.58,76.48,1
2023-01-22 19:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,28.25,snow,7,2.82,5.48,68.77,1
2023-07-03 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,43.35,clear,10,3.27,3.52,77.36,0
2023-05-16 12:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,36.22,clear,8,5.85,7.07,74.35,1
2023-01-12 01:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,28.38,rain,17,5.64,7.77,68.87,1
2023-06-19 05:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,37.58,clear,13,2.94,3.23,75.31,0
2023-02-17 16:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,30.1,clear,19,1.34,2.97,55.99,1
2023-11-22 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,26.88,clear,16,2.8,4.18,67.82,1
2023-09-12 15:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,31.31,clear,14,1.35,2.3,56.67,0
2023-09-14 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,26.11,clear,11,2.79,3.22,67.28,0
2023-09-27 12:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,36.99,white wind,17,14.67,20.86,74.89,1
2023-11-15 03:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,43.55,rain,3,1.43,4.06,63.51,1
2023-06-07 11:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,27.32,clear,5,5.61,7.44,68.12,1
2023-12-15 05:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,44.16,clear,20,3.04,3.99,79.91,0
2023-07-30 00:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,33.77,clear,16,3.12,3.79,70.82,0
2023-07-02 23:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,32.56,clear,15,3.1,4.24,70.0,0
2023-07-19 16:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,28.0,clear,3,4.79,6.04,67.5,1
2023-06-14 06:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,35.1,white wind,15,16.29,21.01,72.39,1
2023-12-14 04:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,33.54,clear,18,4.91,5.46,71.31,0
2023-03-30 08:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,41.07,clear,16,5.09,5.75,76.5,0
2023-07-28 23:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,32.8,clear,8,2.88,4.53,71.96,1
2023-08-12 11:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,36.01,white wind,19,14.6,19.73,74.21,1
2023-12-26 23:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,29.45,clear,7,1.34,2.41,55.63,0
2023-01-19 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,43.38,clear,12,3.27,4.78,77.38,1
2023-10-15 00:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,34.93,clear,10,3.14,5.07,71.61,1
2023-05-27 20:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,38.42,clear,8,5.91,7.42,75.89,1
2023-04-08 18:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,28.86,clear,12,4.8,5.77,68.09,0
2023-11-25 07:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,33.91,clear,15,2.89,4.31,72.74,1
2023-01-18 00:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,24.39,clear,14,1.31,1.82,52.8,0
2023-11-15 11:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,42.32,rain,11,5.12,8.82,77.36,1
2023-07-31 18:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,36.02,rain,5,4.97,11.83,73.02,1
2023-09-16 09:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,24.39,clear,20,2.99,4.19,64.42,0
2023-06-02 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,33.9,white wind,2,7.23,12.19,72.73,1
2023-09-20 00:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,35.02,clear,15,1.37,2.11,58.74,0
2023-03-08 14:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,40.93,clear,13,6.7,7.03,76.4,0
2023-04-30 16:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,20.29,clear,13,5.44,6.39,63.2,0
2023-02-17 13:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,28.27,clear,7,4.79,6.34,67.68,1
2023-01-21 15:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,42.26,clear,19,1.42,2.59,62.79,0
2023-08-24 16:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,25.47,white wind,5,6.96,13.55,66.83,1
2023-11-27 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,33.49,snow,18,6.47,10.03,71.28,1
2023-12-01 04:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,42.04,clear,2,1.42,1.53,62.67,0
2023-01-01 06:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,29.45,clear,1,3.06,4.79,67.87,1
2023-06-03 13:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,35.01,clear,3,5.81,6.55,73.51,0
2023-12-23 16:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,38.35,rain,5,6.61,11.57,74.63,1
2023-09-05 04:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,42.47,clear,13,6.02,6.85,78.73,0
2023-08-14 23:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,35.71,clear,3,3.15,4.12,72.15,0
2023-12-26 10:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,35.65,clear,2,2.92,4.38,73.95,1
2023-07-10 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,32.63,clear,19,3.11,3.93,70.04,0
2023-05-09 09:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,39.33,clear,6,6.65,7.99,75.3,1
2023-11-06 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,22.25,clear,18,2.74,4.62,64.58,1
2023-02-19 16:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,43.87,clear,6,1.43,2.47,63.69,0
2023-08-23 12:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,27.56,clear,11,2.81,4.15,68.29,1
2023-03-25 03:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,43.61,clear,12,3.03,3.53,79.53,0
2023-01-26 00:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,34.32,clear,13,2.9,4.76,73.02,1
2023-09-30 00:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,27.12,clear,17,1.32,3.24,54.32,1
2023-02-04 18:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,32.25,snow,6,1.35,5.41,57.19,1
2023-08-21 12:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,31.63,clear,18,2.86,4.51,71.14,1
2023-02-07 20:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,29.53,clear,12,4.82,5.85,68.55,0
2023-09-01 03:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,32.94,clear,6,3.11,4.15,70.26,0
2023-12-27 03:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,33.45,rain,12,4.91,12.34,71.25,1
2023-09-17 05:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,23.57,clear,19,1.3,1.68,52.34,0
2023-12-11 14:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,40.7,rain,18,5.08,12.01,76.24,1
2023-08-03 00:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,33.23,clear,9,2.88,2.89,72.26,0
2023-05-21 04:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,36.08,clear,12,6.54,7.16,73.06,0
2023-09-05 15:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,44.31,clear,10,3.28,3.49,78.02,0
2023-10-12 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,42.77,clear,16,3.02,3.09,78.94,0
2023-09-24 10:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,29.45,clear,14,1.34,3.24,55.63,1
2023-09-04 02:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,29.47,clear,20,4.82,5.23,68.51,0
2023-03-13 18:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,20.51,clear,10,6.1,8.02,62.34,1
2023-01-26 08:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,22.61,clear,9,1.3,3.01,51.8,1
2023-01-25 05:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,28.29,clear,5,3.04,3.61,67.08,0
2023-04-22 18:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,31.65,rain,8,3.09,5.62,69.38,1
2023-12-16 11:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,36.27,clear,11,4.97,6.73,73.19,1
2023-09-01 10:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,30.09,clear,14,5.68,6.19,70.06,0
2023-03-10 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,41.43,clear,4,3.0,4.19,78.0,0
2023-04-23 06:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,37.74,snow,7,6.6,10.09,74.21,1
2023-03-05 00:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,40.44,clear,11,1.41,3.05,61.77,1
2023-03-24 18:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,23.3,clear,8,1.3,2.75,52.19,1
2023-06-07 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,29.89,snow,6,3.07,6.81,68.17,1
2023-07-12 23:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,29.13,clear,5,1.34,2.21,55.45,0
2023-11-18 00:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,35.2,clear,1,3.14,3.78,71.8,0
2023-02-09 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,34.52,clear,14,3.13,4.75,71.33,1
2023-03-25 04:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,44.15,clear,1,6.8,8.02,78.62,1
2023-04-05 04:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,42.07,clear,17,6.73,8.59,77.19,1
2023-07-17 19:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,31.61,rain,15,6.41,8.88,69.98,1
2023-12-19 10:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,33.0,clear,10,2.88,3.11,72.1,0
2023-04-17 14:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,28.84,clear,6,3.05,3.94,67.46,0
2023-10-31 02:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,37.83,clear,14,1.39,1.8,60.31,0
2023-09-07 03:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,40.15,rain,19,6.67,11.18,75.87,1
2023-09-15 23:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,30.51,clear,18,6.38,8.36,69.23,1
2023-06-24 07:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,29.93,clear,2,1.34,3.18,55.9,1
2023-06-17 02:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,42.15,clear,1,6.74,7.64,77.24,0
2023-09-24 17:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,20.46,clear,6,1.29,3.16,50.6,1
2023-12-21 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,37.85,rain,3,2.95,5.95,75.49,1
2023-11-25 12:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,24.59,clear,16,4.71,6.31,65.15,1
2023-12-07 14:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,23.68,clear,4,6.19,7.65,64.52,1
2023-03-12 14:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,40.47,clear,14,3.22,3.56,75.4,0
2023-03-04 03:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,29.77,clear,19,5.68,7.54,69.84,1
2023-04-20 06:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,40.84,clear,3,3.23,4.15,75.65,0
2023-07-04 15:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,41.68,white wind,14,15.0,22.31,78.18,1
2023-07-20 17:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,39.51,clear,5,5.05,5.76,75.43,0
2023-12-18 02:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,28.27,clear,14,2.82,4.55,68.79,1
2023-03-01 02:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,33.46,clear,16,5.77,5.78,72.42,0
2023-05-04 03:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,24.5,clear,4,6.21,6.4,65.09,0
2023-05-09 17:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,25.9,clear,2,2.79,4.7,67.13,1
2023-10-18 23:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,36.18,clear,16,4.97,5.95,73.13,0
2023-07-24 05:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,32.44,clear,15,3.1,3.45,69.92,0
2023-12-12 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,28.32,clear,7,3.04,3.39,67.1,0
2023-11-30 00:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,29.23,clear,20,4.81,5.8,68.34,0
2023-05-07 19:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,32.29,white wind,5,7.18,11.59,71.6,1
2023-06-22 08:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,31.7,rain,13,3.09,6.61,69.41,1
2023-08-08 13:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,22.09,rain,1,6.14,12.33,63.43,1
2023-12-06 05:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,27.83,white wind,18,7.03,14.95,68.48,1
2023-06-23 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,43.03,white wind,3,7.55,11.92,79.12,1
2023-08-07 06:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,25.78,clear,2,2.79,3.61,67.05,0
2023-09-01 06:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,23.57,clear,5,4.69,6.63,64.45,1
2023-08-15 07:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,28.57,clear,16,1.33,2.17,55.14,0
2023-11-04 08:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,29.88,clear,18,2.84,3.77,69.92,0
2023-02-25 05:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,41.59,clear,13,6.0,6.99,78.11,0
2023-02-24 23:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,29.16,clear,12,2.83,3.19,69.41,0
2023-06-25 12:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,43.09,white wind,20,12.84,20.02,77.89,1
2023-08-13 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,35.17,rain,16,3.14,8.95,71.78,1
2023-12-20 07:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,31.12,snow,10,1.35,9.01,56.56,1
2023-03-09 06:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,27.75,white wind,15,14.06,20.65,68.42,1
2023-11-22 04:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,23.44,clear,11,2.76,4.6,65.41,1
2023-02-16 12:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,34.54,clear,10,1.37,1.74,58.47,0
2023-02-18 05:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,33.32,rain,3,4.9,10.49,71.16,1
2023-11-15 01:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,24.11,rain,10,2.99,10.48,64.23,1
2023-06-15 12:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,34.46,clear,13,3.13,3.22,71.29,0
2023-10-29 13:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,20.58,clear,15,5.45,6.96,63.41,1
2023-04-04 17:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,24.04,clear,18,5.53,5.66,65.83,0
2023-04-01 20:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,34.8,clear,20,4.94,5.07,72.18,0
2023-11-14 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,41.89,clear,10,3.0,3.57,78.32,0
2023-12-24 20:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,43.39,clear,1,6.05,8.03,79.37,1
2023-11-01 02:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,42.21,white wind,5,3.55,9.92,62.76,1
2023-10-24 03:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,41.64,rain,10,1.42,9.41,62.45,1
2023-11-15 06:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,43.78,rain,16,3.27,6.24,77.65,1
2023-11-20 02:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,25.73,clear,11,4.74,6.38,65.93,1
2023-12-14 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,27.22,clear,13,3.03,3.75,66.35,0
2023-09-17 06:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,41.02,clear,20,1.41,2.75,62.1,1
2023-04-24 08:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,23.43,rain,20,2.76,8.33,65.4,1
2023-08-23 04:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,36.72,rain,8,3.16,11.01,72.84,1
2023-12-25 00:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,31.35,clear,12,3.09,3.29,69.17,0
2023-08-24 11:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,40.47,clear,18,5.97,7.06,77.33,0
2023-05-25 04:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,44.25,clear,7,5.16,6.4,78.69,1
2023-08-08 08:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,37.42,rain,17,2.94,8.84,75.19,1
2023-06-07 04:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,42.14,clear,5,6.01,7.27,78.5,1
2023-09-11 19:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,27.56,clear,15,6.29,6.31,67.19,0
2023-09-28 07:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,37.56,clear,2,5.0,5.22,74.08,0
2023-06-06 05:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,24.62,clear,7,1.31,1.77,52.93,0
2023-02-23 14:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,31.19,rain,2,6.4,11.02,69.69,1
2023-11-17 04:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,35.1,clear,18,4.94,6.68,72.39,1
2023-07-27 12:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,32.93,clear,20,5.76,7.23,72.05,1
2023-05-01 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,25.12,clear,7,6.23,6.47,65.51,0
2023-01-08 23:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,40.8,clear,1,2.99,3.3,77.56,0
2023-11-21 14:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,43.2,rain,6,5.14,7.37,77.97,1
2023-01-31 12:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,31.98,clear,1,1.35,1.95,57.04,0
2023-11-29 15:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,44.15,clear,11,6.07,7.16,79.91,0
2023-09-04 12:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,43.47,clear,3,3.27,3.98,77.44,0
2023-10-11 05:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,22.99,clear,18,2.97,4.08,63.47,0
2023-08-28 18:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,37.56,clear,10,1.39,1.91,60.16,0
2023-05-29 13:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,33.88,clear,12,2.89,4.19,72.72,1
2023-12-09 02:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,39.59,clear,6,5.94,7.88,76.71,1
2023-07-10 22:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,24.77,rain,8,3.0,6.99,64.68,1
2023-12-04 00:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,30.47,clear,7,3.07,4.61,68.57,1
2023-03-05 17:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,21.87,clear,6,1.29,2.85,51.39,1
2023-10-29 06:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,40.56,white wind,8,7.46,12.55,77.39,1
2023-01-18 18:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,40.58,clear,3,1.41,2.91,61.85,1
2023-04-12 07:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,41.39,clear,12,5.99,6.79,77.97,0
2023-07-27 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,25.59,rain,6,3.01,10.91,65.24,1
2023-12-02 14:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,29.04,clear,1,1.34,2.11,55.4,0
2023-07-26 17:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,36.8,clear,18,4.98,5.94,73.56,0
2023-07-28 04:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,23.36,clear,19,6.18,6.82,64.3,0
2023-06-15 15:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,41.65,clear,9,5.1,6.65,76.9,1
2023-05-27 23:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,35.22,clear,6,3.14,3.72,71.81,0
2023-02-14 11:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,35.62,clear,9,5.83,7.28,73.93,1
